"","rate_sd1","rate_sd2","rate_sd3","rate_sd4","avg_rate_q1","avg_rate_q2","avg_rate_q3","avg_rate_q4","median_rate_q1","median_rate_q2","median_rate_q3","median_rate_q4","sd_q1","sd_q2","sd_q3","sd_q4","avg_sec_q1","avg_sec_q2","avg_sec_q3","avg_sec_q4","median_sec_q1","median_sec_q2","median_sec_q3","median_sec_q4","range_q1","rate_sd_diff_4_1","Runner","difference","Min","Max","Avg","Gen","Age","Australia","Belarus","Belgium","Canada","Denmark","Finland","France","Germany","India","Ireland","Japan","Mexico","NZ","Russia","Singapore","Spain","Sweden","Switzerland","Ukraine","UK","US","Age15_19","Age20_24","Age25_29","Age30_34","Age35_39","Age40_44","Age45_49","Age50_54","Age55_59","Age60_64","Yards","Team","AvgSeconds","MaxSeconds","MinSeconds"
"1",335.583644346594,173.833143861468,198.158788003858,74.2343049145325,39.5,9.19047619047619,3.2,-7.44444444444444,-2.5,9,-6,4.5,285.409237321671,194.461209254601,144.756565163362,126.879812925873,2699.89473684211,2873.19047619048,2899.6,2594.61111111111,2549,2959,2926.5,2612.5,386,-261.349339432061,"Sabbe Karel",14,"39:41:00","54:34:00","46:08:00","M",30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75,"Belgium",2768,3274,2381
"2",134.903260545779,337.69785233798,130.647465470701,171.47520919486,1.47058823529412,0.05,-2.26315789473684,14.2,-21,-50.5,5,-16.5,147.428547000193,225.379790575819,114.470865059055,138.354654877658,2680,2759.45,2945.36842105263,3022.3,2711.5,2771,2956,3028.5,588,36.5719486490811,"Geerts Merijn",14,"38:09:00","54:40:00","47:36:00","M",45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74,"Belgium",2856,3280,2289
"3",172.856202280007,117.186685669685,131.748981467209,104.438695781164,-7.25,11.0526315789474,-3.16666666666667,-23.2352941176471,6.5,-10,-6.5,5,164.065916631091,109.456472162434,132.311044203803,192.071103562013,3085,3079.94736842105,2968.72222222222,2919.05882352941,3148,3106,2966.5,2805,450,-68.4175064988426,"Courtney Dauwalter",32,"44:03:00","55:13:00","50:10:00","F",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,68,"United States",3010,3313,2643
"4",109.191269492269,208.468812089567,192.589644690025,267.898542673652,-11.25,11.3684210526316,0.777777777777778,8.8125,3.5,18,16.5,5,138.956272216245,161.111018350447,130.408771608425,207.410663499574,3159.70588235294,3107.73684210526,3041.27777777778,3102.125,3195,3114,3075.5,3113.5,907,158.707273181383,"Harvey Lewis",32,"40:03:00","56:37:00","51:43:00","M",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,67,"United States",3103,3397,2403
"5",157.208081701867,286.229882702058,223.217514598495,182.019584568987,28.3333333333333,14.3888888888889,-16.0588235294118,27.9375,19,63,-45,38,129.545986043567,216.547727535187,186.950488884404,193.374938052134,2854.8125,2886.72222222222,2989.88235294118,3088,2868.5,2904,2980,3093,759,24.8115028671199,"Pedro Parra",36,"39:06:00","57:31:00","49:16:00","M",39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,"Mexico",2956,3451,2346
"6",240.291450019307,353.708347047736,323.523558102125,174.530663153935,33.1333333333333,-6.22222222222222,-21.3529411764706,38.3333333333333,8,-24.5,-54,33,167.754768933703,282.382678513012,209.52074163784,211.605045398486,2852.0625,2781.72222222222,2919.23529411765,3082.86666666667,2866.5,2745,2950,3082,838,-65.7607868653715,"Miguel Lara Viniegra",36,"39:10:00","58:45:00","48:27:00","M",30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63,"Mexico",2907,3525,2350
"7",209.510942828376,275.865789512816,193.906839745276,189.797391973652,25.7142857142857,15.9411764705882,20.5625,9.375,13,26,4.5,56.5,179.550417378942,224.427818213864,171.107568505896,135.340419559962,2903.93333333333,2747.70588235294,3024.25,3174.3125,2964,2775,3022,3188,533,-19.7135508547246,"Juan Contreras",36,"39:40:00","57:28:00","49:11:00","M",50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61,"Mexico",2951,3448,2380
"8",109.832156330023,268.73282115638,148.036900161831,210.745684628994,-23.4615384615385,8.4375,-2.73333333333333,-27.0769230769231,-25,-25,27,3,98.8677660556522,195.612787158713,130.232137062284,170.077508725754,2948.71428571429,2920.6875,3000.13333333333,2900.23076923077,2952.5,2878.5,3041,2909,598,100.913528298972,"Torbjörn Gyllenbring",14,"41:30:00","54:48:00","49:08:00","M",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55,"Sweden",2948,3288,2490
"9",178.7664283288,451.038339094731,122.685350543964,207.118817458614,-2.46153846153846,14.125,10.4666666666667,19.25,41,36.5,-1,10,113.577973410147,289.12370478165,88.6992242409841,147.371592797379,2724.57142857143,2788.375,2916.13333333333,2861.75,2738,2740.5,2904,2831,421,28.352389129814,"Anna Carlsson",14,"40:21:00","54:53:00","47:02:00","F",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54,"Sweden",2822,3293,2421
"10",203.549115508377,270.464538649093,138.963668269448,216.325985073874,18.3333333333333,-19.2666666666667,46.1428571428571,-54.75,0,-25,82.5,-18.5,127.745439980836,201.8702553622,98.8953270599057,221.511525796303,2958.69230769231,2839.8,2902.14285714286,2831.58333333333,2990,2841,2896,2828.5,807,12.7768695654971,"Marina Kollassa",18,"38:29:00","54:27:00","47:59:00","F",30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51,"Germany",2879,3267,2309
"11",192.020737516456,145.284960612652,114.084314299691,120.050447271594,1.81818181818182,8.78571428571429,18.6923076923077,-8.42857142857143,-27,20.5,43,-26.5,156.196166483824,107.668906405672,107.029710708564,111.624000924611,2780.16666666667,2867.85714285714,3059.76923076923,3164.07142857143,2778.5,2882.5,3042,3146.5,399,-71.9702902448614,"Michael Ohler",18,"41:34:00","56:45:00","49:33:00","M",51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,"Germany",2973,3405,2494
"12",99.2325093358568,166.915389502428,227.055991061507,83.3871218349218,41.9090909090909,18.1428571428571,16.3846153846154,-5.78571428571429,51,8.5,-12,-6,156.966388025262,137.771669682243,166.591508694863,62.3288425641341,2786.08333333333,2929.57142857143,3147.69230769231,3262.5,2812.5,2931.5,3214,3279,242,-15.845387500935,"Andreas Loeffler",18,"40:12:00","55:58:00","50:34:00","M",47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,"Germany",3034,3358,2412
"13",95.5288628445018,145.124974562472,179.802277444862,145.456972226259,-23.8181818181818,5.21428571428571,-1.76923076923077,34.6923076923077,-9,9,13,-10,88.7138744230659,109.610098195256,136.544770529575,148.370897001141,3158.16666666667,2890.28571428571,3110.15384615385,2898.61538461538,3183.5,2865.5,3165,2845,557,49.9281093817575,"Jacob Conrad",32,"46:44:00","56:10:00","50:10:00","M",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,49,"United States",3010,3370,2804
"14",48.6396770324206,93.4068555264583,75.3257881404128,59.3737617954563,7.72727272727273,-18.9285714285714,33.8461538461538,11.0769230769231,11,-21,29,31,39.9161052026053,82.0013401123407,149.659827951806,74.2545863212744,3019.25,2882.28571428571,3091.30769230769,3256.07692307692,3025.5,2852.5,3164,3249,254,10.7340847630358,"Munaut Jeremy",14,"46:22:00","56:24:00","51:02:00","M",43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49,"Belgium",3062,3384,2782
"15",82.8676930139517,118.226756421996,154.715951475682,78.6515136921128,-20.3636363636364,10.7857142857143,12.2307692307692,42.6666666666667,-5,8.5,20,45.5,86.1237217875857,93.351633475411,103.295319724192,135.346245092378,3147.75,2979.28571428571,3181.38461538462,3199.66666666667,3152.5,2943.5,3168,3158.5,455,-4.21617932183895,"Sarah Moore",32,"48:20:00","58:16:00","52:04:00","F",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,48,"United States",3124,3496,2900
"16",105.70740061819,180.001785705428,116.786513534696,72.6079134179539,-27.6363636363636,3.78571428571429,9.61538461538461,43.5,-8,24,3,43.5,98.5248776459606,128.993142334121,81.4078840760745,133.575622662584,3149.33333333333,2944,3202.92307692308,3322.41666666667,3178.5,2920.5,3208,3306.5,370,-33.0994872002362,"Gabe Rainwater",32,"45:41:00","58:41:00","52:32:00","M",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,48,"United States",3152,3521,2741
"17",77.0978127269038,65.7917543849907,131.754920114427,125.385627388292,-16.5454545454545,-10.3571428571429,11.7692307692308,6,-6,10.5,-39,-32,61.1091918890549,66.7980390578797,99.9559518372583,98.9179794914285,2714.16666666667,2725.85714285714,2679.76923076923,2747.1,2707,2726.5,2695,2745.5,280,48.287814661388,"Chris Murphy",22,"42:04:00","48:12:00","45:16:00","M",36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46,"Australia",2716,2892,2524
"18",103.728929952501,75.3961333430099,65.0907650308989,73.402694470677,-1.90909090909091,-0.5,13.8461538461538,-18.2,-24,1,4,-18,79.4989517750601,86.667769082873,72.5476854673302,80.2631782187684,2981.91666666667,2979.07142857143,2989,3112.8,2961,2950.5,2976,3105.5,312,-30.3262354818242,"Christian Mauduit",16,"47:41:00","54:31:00","50:06:00","M",45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46,"France",3006,3271,2861
"19",227.134223655431,124.656091008988,127.455844998346,174.355153915706,-6.2,-15.8461538461538,-5.08333333333333,38.0833333333333,-3,-1,40.5,18,129.414345137132,74.8177272288614,86.1198512996788,146.643326310866,2723.54545454545,2749.23076923077,2707.91666666667,2755.58333333333,2679,2767,2715.5,2750.5,629,-52.779069739725,"Barry Loveday",22,"41:25:00","51:54:00","45:37:00","M",36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45,"Australia",2737,3114,2485
"20",85.0469804807254,84.9391939369963,136.528468559758,39.8679638990323,19.1,-6,6.75,5,18.5,19,-24,-2.5,57.3502793842763,58.0820595453161,86.8762181078762,50.5395134943187,3250.63636363636,3218.76923076923,3180.25,3181.66666666667,3263,3203,3192,3170,171,-45.1790165816931,"Valéry Caussarieu",16,"49:52:00","55:23:00","53:25:00","M",49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,"France",3205,3323,2992
"21",58.9358408214673,188.027855274091,207.053554044417,247.864770478671,13.9,-0.846153846153846,3.08333333333333,63.5,1,22,-40,49.5,54.0985632475997,117.09907048176,138.284182578902,217.097417969189,2780.63636363636,2819.76923076923,2776.16666666667,3283.2,2777,2815,2776,3320.5,548,188.928929657204,"Stephanie Simpson",15,"41:54:00","58:59:00","48:24:00","F",34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43,"Canada",2904,3539,2514
"22",99.1311701176219,87.9911126048301,117.792157736593,106.43459128602,-19.1,8.53846153846154,-6.08333333333333,11.9,10.5,8,9.5,3,71.4049909129098,47.5123465735284,91.0219753685889,128.512385914095,3005.45454545455,3033.61538461538,3007.5,2987.1,3000,3033,3004.5,3028,344,7.30342116839859,"Akio UENO",16,"46:52:00","53:10:00","50:10:00","M",48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43,"Japan",3010,3190,2812
"23",122.650180051505,63.7913264741637,233.309587536311,74.7276536646389,56.8,6,7.5,15,1,5,0.5,14.5,183.485842901992,54.3474104777866,166.205490738168,89.589743956673,3063.63636363636,3183.84615384615,3269.41666666667,3387.9,3132,3190,3299.5,3386.5,315,-47.9225263868664,"Marco Antonio Zaragoza",36,"42:40:00","58:35:00","53:40:00","M",35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,"Mexico",3220,3515,2560
"24",125.20483217512,80.3746435969288,95.5803327050079,165.386301693577,1.33333333333333,-2.41666666666667,6,-22.4166666666667,-21,32,9,-3,69.0201258893214,61.0027321792502,69.7335187435973,164.39114018005,2886,2904.66666666667,2813.18181818182,2798.58333333333,2893,2915,2826,2804,580,40.1814695184566,"Ed McGroarty",17,"41:26:00","51:06:00","47:30:00","M",50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42,"Ireland",2850,3066,2486
"25",108.535452477264,101.040495931987,83.4433939865823,140.688216430603,-33.2222222222222,-19.5,13,18.4166666666667,-15,-22.5,-12,-3,108.982975224981,71.4541599187687,64.4025691187154,86.5851743905527,3007.8,2822.66666666667,2931.90909090909,2995.58333333333,2982.5,2813,2936,3012.5,314,32.1527639533391,"Shota NOGUCHI",16,"45:22:00","53:10:00","49:00:00","M",35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,"Japan",2940,3190,2722
"26",88.1401976651088,39.665266081716,120.641015187433,55.0988093145286,51.2222222222222,-0.666666666666667,5.36363636363636,7.33333333333333,41,-7.5,16,-3.5,150.025923685801,34.9158078291715,81.4462455186911,61.524570110426,2894,3014.25,2989.09090909091,3051,2958,3017.5,3012,3036.5,209,-33.0413883505801,"Matt Shepard",15,"41:58:00","53:00:00","49:50:00","M",33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,"Canada",2990,3180,2518
"27",62.1854305909172,27.0666965218525,43.4314506906102,93.0291254490667,6.55555555555556,-6.33333333333333,10.0909090909091,-31.2727272727273,21,-1.5,-1,-8,66.1248818524464,37.8276594330368,53.1871481400604,112.974655242991,2183.5,2244.25,2223.54545454545,2208.54545454545,2195.5,2249,2197,2224,420,30.8436948581495,"Andrii Tkachuk ",11,"31:30:00","38:35:00","36:54:00","M",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,41,"Ukraine",2214,2315,1890
"28",102.492005108258,56.0686808271514,246.910215555077,479.562527916661,43.1111111111111,-1.33333333333333,23.3636363636364,51.2727272727273,5,-5.5,23,56,162.790117090142,66.3084504875555,207.320437092834,388.333198075149,2533.2,2641.08333333333,2649.81818181818,2867.54545454545,2612.5,2616.5,2651,2856,1239,377.070522808403,"Van Meulder Nico",14,"34:43:00","56:32:00","44:34:00","M",44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,"Belgium",2674,3392,2083
"29",55.2474232682193,64.3348249159792,76.9704784021416,110.485128575585,32.4444444444444,-9.33333333333333,20.3636363636364,30.1818181818182,32,18,36,21,91.0008546968409,58.065793404003,85.0698109041787,124.137680163453,2905.6,2996,2990.54545454545,3139.18181818182,2901.5,3013.5,2967,3134,463,55.2377053073661,"Eoin Keith",17,"45:23:00","57:21:00","50:10:00","M",52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,"Ireland",3010,3441,2723
"30",71.1947641645398,36.6837425802898,80.8671188375777,57.9672321229848,25.7777777777778,-6.33333333333333,-1.09090909090909,-1,2,0.5,-10,15,68.4210006747441,43.8945016229513,59.9040141317,45.9539294986145,3284.1,3309,3245.09090909091,3322.81818181818,3298.5,3312.5,3245,3326,159,-13.227532041555,"Claire Bannwarth",16,"51:37:00","56:44:00","54:52:00","F",31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,"France",3292,3404,3097
"31",68.3741747868139,193.043310417558,209.51697696455,60.7014552269274,35.5555555555556,22.5833333333333,3.81818181818182,-9,29,14,15,-31,97.7932058535311,163.974198820387,149.333915042157,52.406106514413,2534.8,2526.41666666667,2540.27272727273,2565.8,2536.5,2535,2480,2574,172,-7.67271955988654,"Volodymyr Khanas",11,"37:10:00","48:31:00","42:08:00","M",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40,"Ukraine",2528,2911,2230
"32",60.2019748660937,45.1941937810063,94.9150816639417,114.678100205169,8.44444444444444,-1.16666666666667,-6.54545454545455,64.2,-2,3,3,51,49.3693562175296,39.7499761768558,96.9721609535438,255.19023405208,2871,2945.66666666667,2859,3013.5,2871,2947.5,2875,2905.5,737,54.4761253390748,"Chelsey Topping",15,"43:45:00","58:37:00","48:44:00","F",38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,"Canada",2924,3517,2625
"33",98.9037129962493,226.015871660431,157.430504148223,179.244215775263,37.2222222222222,-7.08333333333333,24.8181818181818,43.6,-4,-11.5,-8,60.5,102.720819051771,154.925984283014,130.407333870733,184.305332412157,2861.3,2880.33333333333,2881.54545454545,3132.7,2847,2935,2891,3066.5,610,80.3405027790133,"Kevin Barata",15,"40:40:00","57:58:00","48:52:00","M",42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,"Canada",2932,3478,2440
"34",61.3371828502092,48.9646594881235,81.2431815320802,103.392456204503,16.6666666666667,-7.91666666666667,23.6363636363636,-22,5,-12.5,15,7.5,58.0900641724173,51.4395055115495,98.5416386379613,91.7560170597365,2891.7,2916.25,2958.63636363636,3054.5,2910,2915,2945,3085,315,42.0552733542934,"Kati Ahokas",23,"46:00:00","51:55:00","49:14:00","F",42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,"Finland",2954,3115,2760
"35",164.984931971916,280.282798205129,130.67238701146,80.2784044573771,16.4444444444444,-1.91666666666667,15.4545454545455,13.2,-36,-18.5,35,23,103.950629307058,163.380458569635,97.5152202572408,69.5777742290357,2917.2,3044.41666666667,3022.27272727273,3125.8,2928.5,3023,3037,3110.5,249,-84.706527514539,"Guillaume Calmettes",16,"44:48:00","55:04:00","50:30:00","M",36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,"France",3030,3304,2688
"36",84.2937983747585,53.6492537156149,21.8831608154016,97.1010355820735,30.2222222222222,3.66666666666667,0.545454545454545,53.1111111111111,4,23,0,8,142.253646701939,43.6303341793993,14.7740558843104,156.936381307133,2686.9,2861.83333333333,2859.54545454545,2984.44444444444,2761.5,2864.5,2855,2970,479,12.807237207315,"Oleksandr Skorokhod ",11,"41:49:00","55:33:00","47:25:00","M",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,39,"Ukraine",2845,3333,2509
"37",118.91009675848,71.567937632502,92.9907131237992,81.5858443604036,18.8888888888889,-14.1666666666667,-0.454545454545455,28.3333333333333,45,-20,-5,70,79.0738754442817,80.9730127133651,88.384490618084,131.270501044387,2820.7,2857.91666666667,2847.27272727273,2872.77777777778,2850,2882.5,2835,2860,400,-37.3242523980766,"Emil Söderlund",23,"44:20:00","51:20:00","47:34:00","M",45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,"Finland",2854,3080,2660
"38",56.5208909263744,202.790681753528,161.36750827621,179.563359291365,8.11111111111111,-8.66666666666667,39.5454545454545,-39.6666666666667,-11,-2,33,10,50.811306703222,162.363789066405,230.919663322747,220.796349104277,3168.7,3004,3213.09090909091,3259.44444444444,3158.5,2998.5,3254,3379,594,123.042468364991,"Maggie Guterl",32,"44:02:00","58:10:00","52:22:00","F",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,39,"United States",3142,3490,2642
"39",54.9181208709839,57.7572637436324,53.3162093721804,205.365527779129,-1,-1.08333333333333,15.7272727272727,53.6666666666667,-13,-4.5,2,46,40.0290172527658,33.7947234540147,55.3451977057713,162.75672029136,3130.1,3102.41666666667,3110.90909090909,3357,3122.5,3096,3105,3277,446,150.447406908145,"Richie Hinson",17,"50:38:00","59:48:00","52:47:00","M",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,39,"United Kingdom",3167,3588,3038
"40",117.94808179873,109.557339352782,146.6768247171,61.3537750614069,0.333333333333333,-20.5833333333333,-19.0909090909091,27.5,0,2.5,-5,15,75.7338174867154,101.589041403752,102.374091182557,90.1957197273954,2774.5,2779.83333333333,2633.63636363636,2688.125,2760,2815,2610,2730,235,-56.5943067373235,"Stine Rex",22,"41:45:00","48:55:00","45:31:00","F",41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,"Denmark",2731,2935,2505
"41",190.611588781422,278.82462990637,105.91531780368,63.4164241907635,21.5555555555556,-3.41666666666667,28.3636363636364,33.75,-7,73,-6,25.5,115.594309740767,207.001152829464,169.798115419459,82.3702442806694,2831.6,2826.75,2948,3236,2810,2840,2901,3212,260,-127.195164590658,"Jean Fanny",14,"39:57:00","56:41:00","49:04:00","F",40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,"Belgium",2944,3401,2397
"42",192.453241074293,204.255187983517,289.690806958667,160.531205244161,-7,27,42.8181818181818,24.625,6,39,79,17,128.564726456711,161.131416344962,191.884577048524,95.9746990468991,2786,2820.66666666667,3102.90909090909,3312.5,2754,2811,3116,3344.5,295,-31.9220358301324,"Viktoriia Nikolaienko ",11,"42:37:00","57:38:00","49:38:00","F",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,38,"Ukraine",2978,3458,2557
"43",698.977825113215,575.77222848181,384.371647805042,212.733233349725,25.6666666666667,55.75,21.8181818181818,27.5,-19,77,-47,59.5,400.547736092577,328.579126580254,275.100708832238,167.121373771964,3105.6,3057.33333333333,3060,3225.125,3299,3133.5,3190,3184,481,-486.24459176349,"Matthieu Tharion",16,"36:15:00","58:52:00","51:33:00","M",36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,"France",3093,3532,2175
"44",98.5491980913312,126.067682639369,133.46535130887,174.01149387325,-4.22222222222222,-1.83333333333333,25,-17,14,7,7,20.5,58.5196073503953,84.0739212980116,108.221406049232,115.910063657747,3069.1,3051.66666666667,3135.54545454545,3294.5,3062,3025.5,3163,3292.5,329,75.4622957819184,"Johnny Breen",17,"48:23:00","57:41:00","52:05:00","M",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,38,"United Kingdom",3125,3461,2903
"45",54.0393375236966,139.389225052032,77.7577824225506,54.6103077658945,19,19.0833333333333,0.545454545454545,1.5,21,10.5,14,13,61.1279168810963,180.371565151361,92.2499568859224,50.3778579479971,3010.2,3138.58333333333,3218.63636363636,3295.75,3001.5,3116,3205,3298.5,143,0.570970242197909,"Pat Staunton",17,"46:40:00","56:01:00","52:32:00","M",49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,"Ireland",3152,3361,2800
"46",85.615419172016,92.7473596781748,277.066057105521,168.488344469943,-6,4.45454545454545,4.4,23.9,7,21,4.5,-21,66.5653396629541,59.2862087289662,155.791028125642,165.815962239265,2868.22222222222,2782.36363636364,2754.8,2852.4,2874,2777,2779.5,2813.5,469,82.8729252979272,"Dominique Jacquemet",16,"39:56:00","51:13:00","46:53:00","M",58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,"France",2813,3073,2396
"47",141.6232426445,135.408472945582,104.998677240345,76.7684107487506,-22.5,-1.36363636363636,0.5,12.5,-30,-30,5,11,114.017542509914,110.613988922986,93.4240630434984,69.9361613663966,2841.66666666667,2816.36363636364,2856.5,2901.2,2880,2865,2890,2902.5,255,-64.8548318957492,"Jakob Larni Nielsen",22,"43:00:00","50:50:00","47:39:00","M",34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37,"Denmark",2859,3050,2580
"48",481.00265443283,330.434892500502,164.675978144287,147.828880053181,-58.125,1.72727272727273,1.2,34.6,-66.5,-56,-31.5,35,312.68665536675,212.331730168535,108.633941902765,159.71505877656,2770.77777777778,2900.81818181818,2904,3063.7,2895,2958,2898.5,3061,508,-333.173774379649,"Maxime Gauduin",16,"36:31:00","56:06:00","48:49:00","M",33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37,"France",2929,3366,2191
"49",80.6881120647362,47.0491039427764,68.6783161639182,104.214735575691,-3.5,-7.27272727272727,2.6,43.4,-7.5,-5,-17.5,50,69.7222664895831,36.7569412121402,46.8562814477537,122.421176454257,3041.22222222222,2979.45454545455,3000.2,3149.5,3038,2981,3000.5,3122,413,23.5266235109544,"Mikael Blomqvist",14,"48:29:00","57:00:00","50:44:00","M",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,"Sweden",3044,3420,2909
"50",221.181849875359,279.016617295947,148.222805262888,137.874500099829,-10.375,-8.45454545454546,59,26.6,-48.5,-39,35.5,16.5,135.130286925043,196.884737854411,56.6505859536235,155.365661871885,3278.22222222222,3156,3259.8,3385.4,3327,3247,3253.5,3422,456,-83.3073497755296,"Johnny Hällneby",14,"46:33:00","59:17:00","54:24:00","M",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37,"Sweden",3264,3557,2793
"51",303.025900590315,89.6279177285941,184.83698523594,412.075168439503,50.875,-34.8181818181818,2.6,43.7777777777778,16,-29,10,1,219.813430991931,44.2907747422951,121.445049302143,264.164931645196,2416.77777777778,2409.45454545455,2441.7,2724.11111111111,2426,2394,2391,2611,657,109.049267849188,"Steyaert Ivo",14,"34:50:00","52:26:00","41:35:00","M",50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,"Belgium",2495,3146,2090
